"","rider","location","number","finish","lap","time","behind","place","year","round","moto","track","date","race_id","class","type","points"
"8233","TANNER SCOTT","Ontario","25",10,9,142.799,66.029,10,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",11
"8234","TANNER SCOTT","Ontario","25",10,10,142.728,69.145,10,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",11
"8235","TANNER SCOTT","Ontario","25",10,11,142.782,71.896,10,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",11
"8236","TANNER SCOTT","Ontario","25",10,12,144.069,75.005,11,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",11
"8237","TANNER SCOTT","Ontario","25",10,13,144.877,77.355,10,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",11
"8238","CLAYTON SCHMUCKI","Alberta","32",11,1,77.44,17.44,16,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",10
"8239","CLAYTON SCHMUCKI","Alberta","32",11,2,147.113,26.469,16,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",10
"8240","CLAYTON SCHMUCKI","Alberta","32",11,3,141.84,33.13,16,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",10
"8241","CLAYTON SCHMUCKI","Alberta","32",11,4,142.73,40.15,13,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",10
"8242","CLAYTON SCHMUCKI","Alberta","32",11,5,142.339,47.56,13,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",10
"8243","CLAYTON SCHMUCKI","Alberta","32",11,6,142.685,54.3,13,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",10
"8244","CLAYTON SCHMUCKI","Alberta","32",11,7,142.279,60.496,13,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",10
"8245","CLAYTON SCHMUCKI","Alberta","32",11,8,142.248,64.307,13,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",10
"8246","CLAYTON SCHMUCKI","Alberta","32",11,9,141.408,66.834,11,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",10
"8247","CLAYTON SCHMUCKI","Alberta","32",11,10,143.282,70.504,11,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",10
"8248","CLAYTON SCHMUCKI","Alberta","32",11,11,141.956,72.429,11,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",10
"8249","CLAYTON SCHMUCKI","Alberta","32",11,12,143.055,74.524,10,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",10
"8250","CLAYTON SCHMUCKI","Alberta","32",11,13,148.489,80.486,11,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",10
"8251","DYLAN REMPEL","Ontario","19",12,1,73.616,13.616,10,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",9
"8252","DYLAN REMPEL","Ontario","19",12,2,143.73,19.262,10,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",9
"8253","DYLAN REMPEL","Ontario","19",12,3,142.643,26.726,11,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",9
"8254","DYLAN REMPEL","Ontario","19",12,4,143.8,34.816,11,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",9
"8255","DYLAN REMPEL","Ontario","19",12,5,143.325,43.212,11,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",9
"8256","DYLAN REMPEL","Ontario","19",12,6,143.79,51.057,11,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",9
"8257","DYLAN REMPEL","Ontario","19",12,7,143.071,58.045,11,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",9
"8258","DYLAN REMPEL","Ontario","19",12,8,143.617,63.225,12,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",9
"8259","DYLAN REMPEL","Ontario","19",12,9,153.881,78.225,12,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",9
"8260","DYLAN REMPEL","Ontario","19",12,10,153.896,92.509,12,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",9
"8261","DYLAN REMPEL","Ontario","19",12,11,151.776,104.254,12,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",9
"8262","DYLAN REMPEL","Ontario","19",12,12,148.145,111.439,12,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",9
"8263","DYLAN REMPEL","Ontario","19",12,13,149.028,117.94,12,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",9
"8264","NOAH PORTER","British Columbia","66",13,1,74.722,14.722,12,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",8
"8265","NOAH PORTER","British Columbia","66",13,2,143.541,20.179,12,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",8
"8266","NOAH PORTER","British Columbia","66",13,3,142.794,27.794,12,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",8
"8267","NOAH PORTER","British Columbia","66",13,4,154.158,46.242,15,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",8
"8268","NOAH PORTER","British Columbia","66",13,5,144.946,56.259,16,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",8
"8269","NOAH PORTER","British Columbia","66",13,6,144.396,64.71,14,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",8
"8270","NOAH PORTER","British Columbia","66",13,7,146.227,74.854,14,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",8
"8271","NOAH PORTER","British Columbia","66",13,8,149.202,85.619,14,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",8
"8272","NOAH PORTER","British Columbia","66",13,9,147.734,94.472,13,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",8
"8273","NOAH PORTER","British Columbia","66",13,10,148.974,103.834,13,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",8
"8274","NOAH PORTER","British Columbia","66",13,11,147.423,111.226,13,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",8
"8275","NOAH PORTER","British Columbia","66",13,12,147.133,117.399,13,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",8
"8276","NOAH PORTER","British Columbia","66",13,13,146.15,121.022,13,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",8
"8277","ZACH UFIMZEFF","Alberta","24",14,1,75.612,15.612,13,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",7
"8278","ZACH UFIMZEFF","Alberta","24",14,2,143.77,21.298,13,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",7
"8279","ZACH UFIMZEFF","Alberta","24",14,3,142.604,28.723,13,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",7
"8280","ZACH UFIMZEFF","Alberta","24",14,4,165.773,58.786,17,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",7
"8281","ZACH UFIMZEFF","Alberta","24",14,5,144.41,68.267,18,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",7
"8282","ZACH UFIMZEFF","Alberta","24",14,6,145.237,77.559,17,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",7
"8283","ZACH UFIMZEFF","Alberta","24",14,7,144.82,86.296,15,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",7
"8284","ZACH UFIMZEFF","Alberta","24",14,8,145.611,93.47,15,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",7
"8285","ZACH UFIMZEFF","Alberta","24",14,9,150.083,104.672,14,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",7
"8286","ZACH UFIMZEFF","Alberta","24",14,10,146.616,111.676,14,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",7
"8287","ZACH UFIMZEFF","Alberta","24",14,11,146.094,117.739,14,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",7
"8288","ZACH UFIMZEFF","Alberta","24",14,12,144.022,120.801,14,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",7
"8289","ZACH UFIMZEFF","Alberta","24",14,13,144.615,122.889,14,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",7
"8290","DEVYN SMITH","British Columbia","34",15,1,77.311,17.311,15,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",6
"8291","DEVYN SMITH","British Columbia","34",15,2,144.694,23.921,14,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",6
"8292","DEVYN SMITH","British Columbia","34",15,3,142.603,31.345,14,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",6
"8293","DEVYN SMITH","British Columbia","34",15,4,146.218,41.853,14,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",6
"8294","DEVYN SMITH","British Columbia","34",15,5,146.446,53.37,15,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",6
"8295","DEVYN SMITH","British Columbia","34",15,6,158.263,75.688,15,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",6
"8296","DEVYN SMITH","British Columbia","34",15,7,147.382,86.987,16,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",6
"8297","DEVYN SMITH","British Columbia","34",15,8,148.851,97.401,16,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",6
"8298","DEVYN SMITH","British Columbia","34",15,9,149.107,107.627,15,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",6
"8299","DEVYN SMITH","British Columbia","34",15,10,150.309,118.324,15,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",6
"8300","DEVYN SMITH","British Columbia","34",15,11,150.497,128.79,15,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",6
"8301","DEVYN SMITH","British Columbia","34",15,12,150.228,138.058,15,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",6
"8302","DEVYN SMITH","British Columbia","34",15,13,154.235,149.766,15,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",6
"8303","ALEX GATT","British Columbia","181",16,1,78.555,18.555,18,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",5
"8304","ALEX GATT","British Columbia","181",16,2,148.85,29.321,17,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",5
"8305","ALEX GATT","British Columbia","181",16,3,146.71,40.852,17,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",5
"8306","ALEX GATT","British Columbia","181",16,4,147.912,53.054,16,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",5
"8307","ALEX GATT","British Columbia","181",16,5,148.172,66.297,17,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",5
"8308","ALEX GATT","British Columbia","181",16,6,146.999,77.351,16,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",5
"8309","ALEX GATT","British Columbia","181",16,7,149.967,91.235,17,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",5
"8310","ALEX GATT","British Columbia","181",16,8,149.161,101.959,17,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",5
"8311","ALEX GATT","British Columbia","181",16,9,151.645,114.723,16,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",5
"8312","ALEX GATT","British Columbia","181",16,10,153.47,128.581,16,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",5
"8313","ALEX GATT","British Columbia","181",16,11,153.114,141.664,16,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",5
"8314","ALEX GATT","British Columbia","181",16,12,155.372,156.076,16,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",5
"8315","LIAM DODDS","British Columbia","87",17,1,85.855,25.855,25,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",4
"8316","LIAM DODDS","British Columbia","87",17,2,149.698,37.469,22,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",4
"8317","LIAM DODDS","British Columbia","87",17,3,146.716,49.006,21,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",4
"8318","LIAM DODDS","British Columbia","87",17,4,149.615,62.911,19,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",4
"8319","LIAM DODDS","British Columbia","87",17,5,147.147,75.129,19,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",4
"8320","LIAM DODDS","British Columbia","87",17,6,147.218,86.402,18,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",4
"8321","LIAM DODDS","British Columbia","87",17,7,149.326,99.645,18,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",4
"8322","LIAM DODDS","British Columbia","87",17,8,150.24,111.448,18,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",4
"8323","LIAM DODDS","British Columbia","87",17,9,150.959,123.526,17,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",4
"8324","LIAM DODDS","British Columbia","87",17,10,152.066,135.98,17,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",4
"8325","LIAM DODDS","British Columbia","87",17,11,152.665,148.614,17,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",4
"8326","LIAM DODDS","British Columbia","87",17,12,152.656,160.31,17,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",4
"8327","SETH CROTTY","Washington","318",18,1,80.653,20.653,20,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",3
"8328","SETH CROTTY","Washington","318",18,2,150.194,32.763,18,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",3
"8329","SETH CROTTY","Washington","318",18,3,151.284,48.868,20,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",3
"8330","SETH CROTTY","Washington","318",18,4,152.13,65.288,21,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",3
"8331","SETH CROTTY","Washington","318",18,5,148.831,79.19,22,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",3
"8332","SETH CROTTY","Washington","318",18,6,149.639,92.884,19,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",3
"8333","SETH CROTTY","Washington","318",18,7,149.207,106.008,19,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",3
"8334","SETH CROTTY","Washington","318",18,8,151.957,119.528,19,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",3
"8335","SETH CROTTY","Washington","318",18,9,152.021,132.668,18,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",3
"8336","SETH CROTTY","Washington","318",18,10,151.901,144.957,18,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",3
"8337","SETH CROTTY","Washington","318",18,11,150.336,155.262,18,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",3
"8338","SETH CROTTY","Washington","318",18,12,152.107,166.409,18,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",3
"8339","WYATT HASIL","Alberta","97",19,1,81.897,21.897,21,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",2
"8340","WYATT HASIL","Alberta","97",19,2,149.81,33.623,19,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",2
"8341","WYATT HASIL","Alberta","97",19,3,147.805,46.249,18,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",2
"8342","WYATT HASIL","Alberta","97",19,4,149.476,60.015,18,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",2
"8343","WYATT HASIL","Alberta","97",19,5,152.573,77.659,20,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",2
"8344","WYATT HASIL","Alberta","97",19,6,153.615,95.329,20,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",2
"8345","WYATT HASIL","Alberta","97",19,7,150.103,109.349,20,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",2
"8346","WYATT HASIL","Alberta","97",19,8,151.747,122.659,20,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",2
"8347","WYATT HASIL","Alberta","97",19,9,153.655,137.433,19,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",2
"8348","WYATT HASIL","Alberta","97",19,10,152.994,150.815,19,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",2
"8349","WYATT HASIL","Alberta","97",19,11,149.613,160.397,19,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",2
"8350","WYATT HASIL","Alberta","97",19,12,149.802,169.239,19,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",2
"8351","CHASE REID","Washington","132",20,1,85.323,25.323,24,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",1
"8352","CHASE REID","Washington","132",20,2,148.442,35.681,21,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",1
"8353","CHASE REID","Washington","132",20,3,149.513,50.015,22,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",1
"8354","CHASE REID","Washington","132",20,4,150.132,64.437,20,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",1
"8355","CHASE REID","Washington","132",20,5,148.88,78.388,21,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",1
"8356","CHASE REID","Washington","132",20,6,161.839,104.282,22,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",1
"8357","CHASE REID","Washington","132",20,7,147.917,116.116,22,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",1
"8358","CHASE REID","Washington","132",20,8,149.63,127.309,22,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",1
"8359","CHASE REID","Washington","132",20,9,152.276,140.704,21,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",1
"8360","CHASE REID","Washington","132",20,10,151.502,152.594,20,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",1
"8361","CHASE REID","Washington","132",20,11,151.11,163.673,20,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",1
"8362","CHASE REID","Washington","132",20,12,151.375,174.088,20,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",1
"8363","BRYCE WADGE","Manitoba","86",21,1,87.78,27.78,28,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8364","BRYCE WADGE","Manitoba","86",21,2,148.659,38.355,23,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8365","BRYCE WADGE","Manitoba","86",21,3,148.494,51.67,23,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8366","BRYCE WADGE","Manitoba","86",21,4,150.157,66.117,22,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8367","BRYCE WADGE","Manitoba","86",21,5,150.396,81.584,23,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8368","BRYCE WADGE","Manitoba","86",21,6,151.003,96.642,21,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8369","BRYCE WADGE","Manitoba","86",21,7,151.502,112.061,21,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8370","BRYCE WADGE","Manitoba","86",21,8,151.877,125.501,21,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8371","BRYCE WADGE","Manitoba","86",21,9,152.066,138.686,20,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8372","BRYCE WADGE","Manitoba","86",21,10,155.527,154.601,21,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8373","BRYCE WADGE","Manitoba","86",21,11,153.842,168.412,21,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8374","BRYCE WADGE","Manitoba","86",21,12,157.442,184.894,21,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8375","ORRIN ELMORE","British Columbia","338",22,1,89.835,29.835,31,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8376","ORRIN ELMORE","British Columbia","338",22,2,153.533,45.284,29,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8377","ORRIN ELMORE","British Columbia","338",22,3,150.311,60.416,27,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8378","ORRIN ELMORE","British Columbia","338",22,4,152.563,77.269,26,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8379","ORRIN ELMORE","British Columbia","338",22,5,153.568,95.908,25,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8380","ORRIN ELMORE","British Columbia","338",22,6,153.062,113.025,24,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8381","ORRIN ELMORE","British Columbia","338",22,7,152.981,129.923,23,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8382","ORRIN ELMORE","British Columbia","338",22,8,153.455,144.941,23,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8383","ORRIN ELMORE","British Columbia","338",22,9,156.107,162.167,22,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8384","ORRIN ELMORE","British Columbia","338",22,10,156.29,178.845,22,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8385","ORRIN ELMORE","British Columbia","338",22,11,154.165,192.979,22,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8386","ORRIN ELMORE","British Columbia","338",22,12,156.7,208.719,22,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8387","JACOB WESTON","British Columbia","238",23,1,91.039,31.039,32,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8388","JACOB WESTON","British Columbia","238",23,2,153.938,46.893,30,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8389","JACOB WESTON","British Columbia","238",23,3,153.208,64.922,29,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8390","JACOB WESTON","British Columbia","238",23,4,154.858,84.07,29,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8391","JACOB WESTON","British Columbia","238",23,5,153.129,102.27,30,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8392","JACOB WESTON","British Columbia","238",23,6,154.242,120.567,28,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8393","JACOB WESTON","British Columbia","238",23,7,156.034,140.518,26,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8394","JACOB WESTON","British Columbia","238",23,8,152.313,154.394,25,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8395","JACOB WESTON","British Columbia","238",23,9,153.35,168.863,24,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8396","JACOB WESTON","British Columbia","238",23,10,156.152,185.403,24,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8397","JACOB WESTON","British Columbia","238",23,11,153.463,198.835,23,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8398","JACOB WESTON","British Columbia","238",23,12,156.261,214.136,23,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8399","CORENTIN DIETZ","Quebec","975",24,1,88.484,28.484,30,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8400","CORENTIN DIETZ","Quebec","975",24,2,154.057,44.457,28,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8401","CORENTIN DIETZ","Quebec","975",24,3,154.042,63.32,28,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8402","CORENTIN DIETZ","Quebec","975",24,4,152.811,80.421,27,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8403","CORENTIN DIETZ","Quebec","975",24,5,153.997,99.489,28,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8404","CORENTIN DIETZ","Quebec","975",24,6,153.671,117.215,26,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
"8405","CORENTIN DIETZ","Quebec","975",24,7,151.714,132.846,24,2024,2,2,"Lethbridge MX",2024-06-09,"250_2024_4","250","mx",0
